"","ymd","state","id","region","var","value","var2","lty"
"274",2022-04-12,"National","national",NA,"hosp_case",4.90828425010217,"New admission:New case ratio",TRUE
"275",2022-04-19,"National","national",NA,"hosp_case",3.99558937042971,"New admission:New case ratio",TRUE
"276",2022-04-26,"National","national",NA,"hosp_case",4.07647699307887,"New admission:New case ratio",TRUE
"277",2022-05-03,"National","national",NA,"hosp_case",3.96848030795036,"New admission:New case ratio",TRUE
"278",2022-05-10,"National","national",NA,"hosp_case",3.76622734496299,"New admission:New case ratio",TRUE
"279",2022-05-17,"National","national",NA,"hosp_case",3.46128955738486,"New admission:New case ratio",TRUE
"280",2022-05-24,"National","national",NA,"hosp_case",3.53264886882421,"New admission:New case ratio",TRUE
"281",2022-05-31,"National","national",NA,"hosp_case",4.17277714216332,"New admission:New case ratio",TRUE
"282",2022-06-07,"National","national",NA,"hosp_case",3.87606448837658,"New admission:New case ratio",TRUE
"283",2022-06-14,"National","national",NA,"hosp_case",4.28317505260738,"New admission:New case ratio",TRUE
"284",2022-06-21,"National","national",NA,"hosp_case",4.79959879865802,"New admission:New case ratio",TRUE
"285",2022-06-28,"National","national",NA,"hosp_case",4.77106627344548,"New admission:New case ratio",TRUE
"286",2021-06-01,"Northeast","regional","Northeast","cfr_in_21_days",1.46725440806045,"21d-lagged CFR (%)",FALSE
"287",2021-06-08,"Northeast","regional","Northeast","cfr_in_21_days",1.73105841526894,"21d-lagged CFR (%)",FALSE
"288",2021-06-15,"Northeast","regional","Northeast","cfr_in_21_days",1.47532807812837,"21d-lagged CFR (%)",FALSE
"289",2021-06-22,"Northeast","regional","Northeast","cfr_in_21_days",2.12407991587802,"21d-lagged CFR (%)",FALSE
"290",2021-06-29,"Northeast","regional","Northeast","cfr_in_21_days",2.77010710070065,"21d-lagged CFR (%)",FALSE
"291",2021-07-06,"Northeast","regional","Northeast","cfr_in_21_days",2.34130462000751,"21d-lagged CFR (%)",FALSE
"292",2021-07-13,"Northeast","regional","Northeast","cfr_in_21_days",1.5784382401014,"21d-lagged CFR (%)",FALSE
"293",2021-07-20,"Northeast","regional","Northeast","cfr_in_21_days",1.15011505289122,"21d-lagged CFR (%)",FALSE
"294",2021-07-27,"Northeast","regional","Northeast","cfr_in_21_days",1.28090379298685,"21d-lagged CFR (%)",FALSE
"295",2021-08-03,"Northeast","regional","Northeast","cfr_in_21_days",0.954381478606329,"21d-lagged CFR (%)",FALSE
"296",2021-08-10,"Northeast","regional","Northeast","cfr_in_21_days",0.949415160261279,"21d-lagged CFR (%)",FALSE
"297",2021-08-17,"Northeast","regional","Northeast","cfr_in_21_days",0.771143990011985,"21d-lagged CFR (%)",FALSE
"298",2021-08-24,"Northeast","regional","Northeast","cfr_in_21_days",1.0005537624334,"21d-lagged CFR (%)",FALSE
"299",2021-08-31,"Northeast","regional","Northeast","cfr_in_21_days",0.909523763251742,"21d-lagged CFR (%)",FALSE
"300",2021-09-07,"Northeast","regional","Northeast","cfr_in_21_days",1.00375494492443,"21d-lagged CFR (%)",FALSE
"301",2021-09-14,"Northeast","regional","Northeast","cfr_in_21_days",0.931692970683413,"21d-lagged CFR (%)",FALSE
"302",2021-09-21,"Northeast","regional","Northeast","cfr_in_21_days",0.89183874020186,"21d-lagged CFR (%)",FALSE
"303",2021-09-28,"Northeast","regional","Northeast","cfr_in_21_days",1.02919822159825,"21d-lagged CFR (%)",FALSE
"304",2021-10-05,"Northeast","regional","Northeast","cfr_in_21_days",1.04711824074151,"21d-lagged CFR (%)",FALSE
"305",2021-10-12,"Northeast","regional","Northeast","cfr_in_21_days",0.958653489317939,"21d-lagged CFR (%)",FALSE
"306",2021-10-19,"Northeast","regional","Northeast","cfr_in_21_days",1.09500432643105,"21d-lagged CFR (%)",FALSE
"307",2021-10-26,"Northeast","regional","Northeast","cfr_in_21_days",1.21790150002342,"21d-lagged CFR (%)",FALSE
"308",2021-11-02,"Northeast","regional","Northeast","cfr_in_21_days",1.29151383752923,"21d-lagged CFR (%)",FALSE
"309",2021-11-09,"Northeast","regional","Northeast","cfr_in_21_days",1.07035539977417,"21d-lagged CFR (%)",FALSE
"310",2021-11-16,"Northeast","regional","Northeast","cfr_in_21_days",1.19439846531374,"21d-lagged CFR (%)",FALSE
"311",2021-11-23,"Northeast","regional","Northeast","cfr_in_21_days",0.999701439745026,"21d-lagged CFR (%)",FALSE
"312",2021-11-30,"Northeast","regional","Northeast","cfr_in_21_days",1.38268134130915,"21d-lagged CFR (%)",FALSE
"313",2021-12-07,"Northeast","regional","Northeast","cfr_in_21_days",0.761508700100358,"21d-lagged CFR (%)",FALSE
"314",2021-12-14,"Northeast","regional","Northeast","cfr_in_21_days",0.973765358279149,"21d-lagged CFR (%)",FALSE
"315",2021-12-21,"Northeast","regional","Northeast","cfr_in_21_days",0.978490117738235,"21d-lagged CFR (%)",FALSE
"316",2021-12-28,"Northeast","regional","Northeast","cfr_in_21_days",0.593721897324689,"21d-lagged CFR (%)",FALSE
"317",2022-01-04,"Northeast","regional","Northeast","cfr_in_21_days",0.423762795838653,"21d-lagged CFR (%)",FALSE
"318",2022-01-11,"Northeast","regional","Northeast","cfr_in_21_days",0.310265208742442,"21d-lagged CFR (%)",FALSE
"319",2022-01-18,"Northeast","regional","Northeast","cfr_in_21_days",0.377411936870627,"21d-lagged CFR (%)",FALSE
"320",2022-01-25,"Northeast","regional","Northeast","cfr_in_21_days",0.476936747857566,"21d-lagged CFR (%)",FALSE
"321",2022-02-01,"Northeast","regional","Northeast","cfr_in_21_days",0.584268870466496,"21d-lagged CFR (%)",FALSE
"322",2022-02-08,"Northeast","regional","Northeast","cfr_in_21_days",0.876471688309965,"21d-lagged CFR (%)",FALSE
"323",2022-02-15,"Northeast","regional","Northeast","cfr_in_21_days",0.981589475631596,"21d-lagged CFR (%)",FALSE
"324",2022-02-22,"Northeast","regional","Northeast","cfr_in_21_days",0.826611097308909,"21d-lagged CFR (%)",FALSE
"325",2022-03-01,"Northeast","regional","Northeast","cfr_in_21_days",0.995756125056555,"21d-lagged CFR (%)",FALSE
"326",2022-03-08,"Northeast","regional","Northeast","cfr_in_21_days",0.926921206818888,"21d-lagged CFR (%)",FALSE
"327",2022-03-15,"Northeast","regional","Northeast","cfr_in_21_days",0.813505388723656,"21d-lagged CFR (%)",FALSE
"328",2022-03-22,"Northeast","regional","Northeast","cfr_in_21_days",0.919629470978796,"21d-lagged CFR (%)",FALSE
"329",2022-03-29,"Northeast","regional","Northeast","cfr_in_21_days",0.737522596579454,"21d-lagged CFR (%)",FALSE
"330",2022-04-05,"Northeast","regional","Northeast","cfr_in_21_days",0.579422717302182,"21d-lagged CFR (%)",FALSE
"331",2022-04-12,"Northeast","regional","Northeast","cfr_in_21_days",0.477320634072181,"21d-lagged CFR (%)",FALSE
"332",2022-04-19,"Northeast","regional","Northeast","cfr_in_21_days",0.463287888615869,"21d-lagged CFR (%)",FALSE
"333",2022-04-26,"Northeast","regional","Northeast","cfr_in_21_days",0.464812438457546,"21d-lagged CFR (%)",FALSE
"334",2022-05-03,"Northeast","regional","Northeast","cfr_in_21_days",0.480260119264596,"21d-lagged CFR (%)",FALSE
"335",2022-05-10,"Northeast","regional","Northeast","cfr_in_21_days",0.255761697683655,"21d-lagged CFR (%)",FALSE
"336",2022-05-17,"Northeast","regional","Northeast","cfr_in_21_days",0.311964549483013,"21d-lagged CFR (%)",FALSE
"337",2022-05-24,"Northeast","regional","Northeast","cfr_in_21_days",0.313035198074936,"21d-lagged CFR (%)",FALSE
"338",2022-05-31,"Northeast","regional","Northeast","cfr_in_21_days",0.297502487295938,"21d-lagged CFR (%)",FALSE
"339",2022-06-07,"Northeast","regional","Northeast","cfr_in_21_days",0.342017194539449,"21d-lagged CFR (%)",FALSE
"340",2022-06-14,"Northeast","regional","Northeast","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"341",2022-06-21,"Northeast","regional","Northeast","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"342",2022-06-28,"Northeast","regional","Northeast","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"343",2021-06-01,"Midwest","regional","Midwest","cfr_in_21_days",1.9174716622927,"21d-lagged CFR (%)",FALSE
"344",2021-06-08,"Midwest","regional","Midwest","cfr_in_21_days",2.54222735360636,"21d-lagged CFR (%)",FALSE
"345",2021-06-15,"Midwest","regional","Midwest","cfr_in_21_days",2.28662888783147,"21d-lagged CFR (%)",FALSE
"346",2021-06-22,"Midwest","regional","Midwest","cfr_in_21_days",3.03635053344017,"21d-lagged CFR (%)",FALSE
"347",2021-06-29,"Midwest","regional","Midwest","cfr_in_21_days",2.19653494115938,"21d-lagged CFR (%)",FALSE
"348",2021-07-06,"Midwest","regional","Midwest","cfr_in_21_days",2.25176220405851,"21d-lagged CFR (%)",FALSE
"349",2021-07-13,"Midwest","regional","Midwest","cfr_in_21_days",1.64089585445606,"21d-lagged CFR (%)",FALSE
"350",2021-07-20,"Midwest","regional","Midwest","cfr_in_21_days",1.51025789358195,"21d-lagged CFR (%)",FALSE
"351",2021-07-27,"Midwest","regional","Midwest","cfr_in_21_days",1.22353000510645,"21d-lagged CFR (%)",FALSE
"352",2021-08-03,"Midwest","regional","Midwest","cfr_in_21_days",1.21618844459441,"21d-lagged CFR (%)",FALSE
"353",2021-08-10,"Midwest","regional","Midwest","cfr_in_21_days",1.07886622519427,"21d-lagged CFR (%)",FALSE
"354",2021-08-17,"Midwest","regional","Midwest","cfr_in_21_days",0.781094116025906,"21d-lagged CFR (%)",FALSE
"355",2021-08-24,"Midwest","regional","Midwest","cfr_in_21_days",1.18599600635485,"21d-lagged CFR (%)",FALSE
"356",2021-08-31,"Midwest","regional","Midwest","cfr_in_21_days",1.02208303220108,"21d-lagged CFR (%)",FALSE
"357",2021-09-07,"Midwest","regional","Midwest","cfr_in_21_days",1.02474697874139,"21d-lagged CFR (%)",FALSE
"358",2021-09-14,"Midwest","regional","Midwest","cfr_in_21_days",0.954704147416254,"21d-lagged CFR (%)",FALSE
"359",2021-09-21,"Midwest","regional","Midwest","cfr_in_21_days",0.884816702176356,"21d-lagged CFR (%)",FALSE
"360",2021-09-28,"Midwest","regional","Midwest","cfr_in_21_days",1.18402316937425,"21d-lagged CFR (%)",FALSE
"361",2021-10-05,"Midwest","regional","Midwest","cfr_in_21_days",1.11485432748937,"21d-lagged CFR (%)",FALSE
"362",2021-10-12,"Midwest","regional","Midwest","cfr_in_21_days",1.29597356822743,"21d-lagged CFR (%)",FALSE
"363",2021-10-19,"Midwest","regional","Midwest","cfr_in_21_days",1.27808308494784,"21d-lagged CFR (%)",FALSE
"364",2021-10-26,"Midwest","regional","Midwest","cfr_in_21_days",1.39805189573532,"21d-lagged CFR (%)",FALSE
"365",2021-11-02,"Midwest","regional","Midwest","cfr_in_21_days",1.46564642565551,"21d-lagged CFR (%)",FALSE
"366",2021-11-09,"Midwest","regional","Midwest","cfr_in_21_days",1.09045424240986,"21d-lagged CFR (%)",FALSE
"367",2021-11-16,"Midwest","regional","Midwest","cfr_in_21_days",1.214398270955,"21d-lagged CFR (%)",FALSE
"368",2021-11-23,"Midwest","regional","Midwest","cfr_in_21_days",1.29101596076764,"21d-lagged CFR (%)",FALSE
"369",2021-11-30,"Midwest","regional","Midwest","cfr_in_21_days",1.52265585721468,"21d-lagged CFR (%)",FALSE
"370",2021-12-07,"Midwest","regional","Midwest","cfr_in_21_days",0.905813318018675,"21d-lagged CFR (%)",FALSE
"371",2021-12-14,"Midwest","regional","Midwest","cfr_in_21_days",1.09783895950819,"21d-lagged CFR (%)",FALSE
"372",2021-12-21,"Midwest","regional","Midwest","cfr_in_21_days",1.26813565766959,"21d-lagged CFR (%)",FALSE
"373",2021-12-28,"Midwest","regional","Midwest","cfr_in_21_days",0.956333505567878,"21d-lagged CFR (%)",FALSE
"374",2022-01-04,"Midwest","regional","Midwest","cfr_in_21_days",0.775705454836719,"21d-lagged CFR (%)",FALSE
"375",2022-01-11,"Midwest","regional","Midwest","cfr_in_21_days",0.515953466283722,"21d-lagged CFR (%)",FALSE
"376",2022-01-18,"Midwest","regional","Midwest","cfr_in_21_days",0.428576900308904,"21d-lagged CFR (%)",FALSE
"377",2022-01-25,"Midwest","regional","Midwest","cfr_in_21_days",0.371815876169394,"21d-lagged CFR (%)",FALSE
"378",2022-02-01,"Midwest","regional","Midwest","cfr_in_21_days",0.508942624337895,"21d-lagged CFR (%)",FALSE
"379",2022-02-08,"Midwest","regional","Midwest","cfr_in_21_days",1.05131870840523,"21d-lagged CFR (%)",FALSE
"380",2022-02-15,"Midwest","regional","Midwest","cfr_in_21_days",1.12622539892237,"21d-lagged CFR (%)",FALSE
"381",2022-02-22,"Midwest","regional","Midwest","cfr_in_21_days",2.24976690088722,"21d-lagged CFR (%)",FALSE
"382",2022-03-01,"Midwest","regional","Midwest","cfr_in_21_days",2.11950855734745,"21d-lagged CFR (%)",FALSE
"383",2022-03-08,"Midwest","regional","Midwest","cfr_in_21_days",2.71016916013242,"21d-lagged CFR (%)",FALSE
"384",2022-03-15,"Midwest","regional","Midwest","cfr_in_21_days",2.66751203925977,"21d-lagged CFR (%)",FALSE
"385",2022-03-22,"Midwest","regional","Midwest","cfr_in_21_days",1.96837079063563,"21d-lagged CFR (%)",FALSE
"386",2022-03-29,"Midwest","regional","Midwest","cfr_in_21_days",1.32191494459138,"21d-lagged CFR (%)",FALSE
"387",2022-04-05,"Midwest","regional","Midwest","cfr_in_21_days",1.53819930602058,"21d-lagged CFR (%)",FALSE
"388",2022-04-12,"Midwest","regional","Midwest","cfr_in_21_days",1.05936623951841,"21d-lagged CFR (%)",FALSE
"389",2022-04-19,"Midwest","regional","Midwest","cfr_in_21_days",0.930461038474614,"21d-lagged CFR (%)",FALSE
"390",2022-04-26,"Midwest","regional","Midwest","cfr_in_21_days",0.60524010512065,"21d-lagged CFR (%)",FALSE
"391",2022-05-03,"Midwest","regional","Midwest","cfr_in_21_days",0.524074202797065,"21d-lagged CFR (%)",FALSE
"392",2022-05-10,"Midwest","regional","Midwest","cfr_in_21_days",0.456553363717823,"21d-lagged CFR (%)",FALSE
"393",2022-05-17,"Midwest","regional","Midwest","cfr_in_21_days",0.303138134140242,"21d-lagged CFR (%)",FALSE
"394",2022-05-24,"Midwest","regional","Midwest","cfr_in_21_days",0.327944715716128,"21d-lagged CFR (%)",FALSE
"395",2022-05-31,"Midwest","regional","Midwest","cfr_in_21_days",0.241262340260767,"21d-lagged CFR (%)",FALSE
"396",2022-06-07,"Midwest","regional","Midwest","cfr_in_21_days",0.512192316847784,"21d-lagged CFR (%)",FALSE
"397",2022-06-14,"Midwest","regional","Midwest","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"398",2022-06-21,"Midwest","regional","Midwest","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"399",2022-06-28,"Midwest","regional","Midwest","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"400",2021-06-01,"South","regional","South","cfr_in_21_days",2.2575206827748,"21d-lagged CFR (%)",FALSE
"401",2021-06-08,"South","regional","South","cfr_in_21_days",1.74286266510553,"21d-lagged CFR (%)",FALSE
"402",2021-06-15,"South","regional","South","cfr_in_21_days",1.76653985443025,"21d-lagged CFR (%)",FALSE
"403",2021-06-22,"South","regional","South","cfr_in_21_days",2.04813056606351,"21d-lagged CFR (%)",FALSE
"404",2021-06-29,"South","regional","South","cfr_in_21_days",2.13647022301556,"21d-lagged CFR (%)",FALSE
"405",2021-07-06,"South","regional","South","cfr_in_21_days",2.2611452014039,"21d-lagged CFR (%)",FALSE
"406",2021-07-13,"South","regional","South","cfr_in_21_days",1.83392702263491,"21d-lagged CFR (%)",FALSE
"407",2021-07-20,"South","regional","South","cfr_in_21_days",1.80420339674155,"21d-lagged CFR (%)",FALSE
"408",2021-07-27,"South","regional","South","cfr_in_21_days",1.29504431683954,"21d-lagged CFR (%)",FALSE
"409",2021-08-03,"South","regional","South","cfr_in_21_days",1.31508904528359,"21d-lagged CFR (%)",FALSE
"410",2021-08-10,"South","regional","South","cfr_in_21_days",1.27505816206459,"21d-lagged CFR (%)",FALSE
"411",2021-08-17,"South","regional","South","cfr_in_21_days",1.2021796420204,"21d-lagged CFR (%)",FALSE
"412",2021-08-24,"South","regional","South","cfr_in_21_days",1.35220206353099,"21d-lagged CFR (%)",FALSE
"413",2021-08-31,"South","regional","South","cfr_in_21_days",1.47012747857689,"21d-lagged CFR (%)",FALSE
"414",2021-09-07,"South","regional","South","cfr_in_21_days",1.57506567814347,"21d-lagged CFR (%)",FALSE
"415",2021-09-14,"South","regional","South","cfr_in_21_days",1.32983469212835,"21d-lagged CFR (%)",FALSE
"416",2021-09-21,"South","regional","South","cfr_in_21_days",1.55364256648341,"21d-lagged CFR (%)",FALSE
"417",2021-09-28,"South","regional","South","cfr_in_21_days",1.55447262703764,"21d-lagged CFR (%)",FALSE
"418",2021-10-05,"South","regional","South","cfr_in_21_days",1.74711282203139,"21d-lagged CFR (%)",FALSE
"419",2021-10-12,"South","regional","South","cfr_in_21_days",1.89613537463968,"21d-lagged CFR (%)",FALSE
"420",2021-10-19,"South","regional","South","cfr_in_21_days",2.04369917230473,"21d-lagged CFR (%)",FALSE
"421",2021-10-26,"South","regional","South","cfr_in_21_days",2.02657839573789,"21d-lagged CFR (%)",FALSE
"422",2021-11-02,"South","regional","South","cfr_in_21_days",2.33286410777102,"21d-lagged CFR (%)",FALSE
"423",2021-11-09,"South","regional","South","cfr_in_21_days",1.83835546706942,"21d-lagged CFR (%)",FALSE
"424",2021-11-16,"South","regional","South","cfr_in_21_days",2.49305631104841,"21d-lagged CFR (%)",FALSE
"425",2021-11-23,"South","regional","South","cfr_in_21_days",1.92287107118804,"21d-lagged CFR (%)",FALSE
"426",2021-11-30,"South","regional","South","cfr_in_21_days",2.04996856446453,"21d-lagged CFR (%)",FALSE
"427",2021-12-07,"South","regional","South","cfr_in_21_days",1.48526274014279,"21d-lagged CFR (%)",FALSE
"428",2021-12-14,"South","regional","South","cfr_in_21_days",1.317302016342,"21d-lagged CFR (%)",FALSE
"429",2021-12-21,"South","regional","South","cfr_in_21_days",1.02249047310084,"21d-lagged CFR (%)",FALSE
"430",2021-12-28,"South","regional","South","cfr_in_21_days",0.653255517440102,"21d-lagged CFR (%)",FALSE
"431",2022-01-04,"South","regional","South","cfr_in_21_days",0.315073909921592,"21d-lagged CFR (%)",FALSE
"432",2022-01-11,"South","regional","South","cfr_in_21_days",0.337817047494091,"21d-lagged CFR (%)",FALSE
"433",2022-01-18,"South","regional","South","cfr_in_21_days",0.365209785592618,"21d-lagged CFR (%)",FALSE
"434",2022-01-25,"South","regional","South","cfr_in_21_days",0.426028729216297,"21d-lagged CFR (%)",FALSE
"435",2022-02-01,"South","regional","South","cfr_in_21_days",0.546901182105775,"21d-lagged CFR (%)",FALSE
"436",2022-02-08,"South","regional","South","cfr_in_21_days",0.864766728893176,"21d-lagged CFR (%)",FALSE
"437",2022-02-15,"South","regional","South","cfr_in_21_days",1.24552583585472,"21d-lagged CFR (%)",FALSE
"438",2022-02-22,"South","regional","South","cfr_in_21_days",1.68131737250273,"21d-lagged CFR (%)",FALSE
"439",2022-03-01,"South","regional","South","cfr_in_21_days",2.19429718994108,"21d-lagged CFR (%)",FALSE
"440",2022-03-08,"South","regional","South","cfr_in_21_days",2.0552173293678,"21d-lagged CFR (%)",FALSE
"441",2022-03-15,"South","regional","South","cfr_in_21_days",2.03053904181051,"21d-lagged CFR (%)",FALSE
"442",2022-03-22,"South","regional","South","cfr_in_21_days",2.19152488434837,"21d-lagged CFR (%)",FALSE
"443",2022-03-29,"South","regional","South","cfr_in_21_days",1.67507564480332,"21d-lagged CFR (%)",FALSE
"444",2022-04-05,"South","regional","South","cfr_in_21_days",1.66202181150476,"21d-lagged CFR (%)",FALSE
"445",2022-04-12,"South","regional","South","cfr_in_21_days",1.59551510209742,"21d-lagged CFR (%)",FALSE
"446",2022-04-19,"South","regional","South","cfr_in_21_days",1.2736026223239,"21d-lagged CFR (%)",FALSE
"447",2022-04-26,"South","regional","South","cfr_in_21_days",0.806712005752955,"21d-lagged CFR (%)",FALSE
"448",2022-05-03,"South","regional","South","cfr_in_21_days",0.658399177782732,"21d-lagged CFR (%)",FALSE
"449",2022-05-10,"South","regional","South","cfr_in_21_days",0.444386955075578,"21d-lagged CFR (%)",FALSE
"450",2022-05-17,"South","regional","South","cfr_in_21_days",0.337164553482459,"21d-lagged CFR (%)",FALSE
"451",2022-05-24,"South","regional","South","cfr_in_21_days",0.303626064844206,"21d-lagged CFR (%)",FALSE
"452",2022-05-31,"South","regional","South","cfr_in_21_days",0.340754008610513,"21d-lagged CFR (%)",FALSE
"453",2022-06-07,"South","regional","South","cfr_in_21_days",0.358300654409507,"21d-lagged CFR (%)",FALSE
"454",2022-06-14,"South","regional","South","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"455",2022-06-21,"South","regional","South","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"456",2022-06-28,"South","regional","South","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"457",2021-06-01,"West","regional","West","cfr_in_21_days",1.5330435909214,"21d-lagged CFR (%)",FALSE
"458",2021-06-08,"West","regional","West","cfr_in_21_days",2.01975504938762,"21d-lagged CFR (%)",FALSE
"459",2021-06-15,"West","regional","West","cfr_in_21_days",1.75253712451687,"21d-lagged CFR (%)",FALSE
"460",2021-06-22,"West","regional","West","cfr_in_21_days",2.21465677670862,"21d-lagged CFR (%)",FALSE
"461",2021-06-29,"West","regional","West","cfr_in_21_days",1.77240182310319,"21d-lagged CFR (%)",FALSE
"462",2021-07-06,"West","regional","West","cfr_in_21_days",1.63303124920671,"21d-lagged CFR (%)",FALSE
"463",2021-07-13,"West","regional","West","cfr_in_21_days",1.59704987696153,"21d-lagged CFR (%)",FALSE
"464",2021-07-20,"West","regional","West","cfr_in_21_days",1.2457885414509,"21d-lagged CFR (%)",FALSE
"465",2021-07-27,"West","regional","West","cfr_in_21_days",0.838029403661683,"21d-lagged CFR (%)",FALSE
"466",2021-08-03,"West","regional","West","cfr_in_21_days",0.97978922357791,"21d-lagged CFR (%)",FALSE
"467",2021-08-10,"West","regional","West","cfr_in_21_days",0.965883006741247,"21d-lagged CFR (%)",FALSE
"468",2021-08-17,"West","regional","West","cfr_in_21_days",0.879321283726352,"21d-lagged CFR (%)",FALSE
"469",2021-08-24,"West","regional","West","cfr_in_21_days",1.06801781328603,"21d-lagged CFR (%)",FALSE
"470",2021-08-31,"West","regional","West","cfr_in_21_days",1.0461398153724,"21d-lagged CFR (%)",FALSE
"471",2021-09-07,"West","regional","West","cfr_in_21_days",1.10497850711374,"21d-lagged CFR (%)",FALSE
"472",2021-09-14,"West","regional","West","cfr_in_21_days",1.09014383371801,"21d-lagged CFR (%)",FALSE
"473",2021-09-21,"West","regional","West","cfr_in_21_days",1.2176314612382,"21d-lagged CFR (%)",FALSE
"474",2021-09-28,"West","regional","West","cfr_in_21_days",1.33743137786086,"21d-lagged CFR (%)",FALSE
"475",2021-10-05,"West","regional","West","cfr_in_21_days",1.37331245598864,"21d-lagged CFR (%)",FALSE
"476",2021-10-12,"West","regional","West","cfr_in_21_days",1.44235969092859,"21d-lagged CFR (%)",FALSE
"477",2021-10-19,"West","regional","West","cfr_in_21_days",1.5340776452677,"21d-lagged CFR (%)",FALSE
"478",2021-10-26,"West","regional","West","cfr_in_21_days",1.38199833141635,"21d-lagged CFR (%)",FALSE
"479",2021-11-02,"West","regional","West","cfr_in_21_days",1.39883417476727,"21d-lagged CFR (%)",FALSE
"480",2021-11-09,"West","regional","West","cfr_in_21_days",1.02212619923889,"21d-lagged CFR (%)",FALSE
"481",2021-11-16,"West","regional","West","cfr_in_21_days",1.50630879405975,"21d-lagged CFR (%)",FALSE
"482",2021-11-23,"West","regional","West","cfr_in_21_days",1.40451874607923,"21d-lagged CFR (%)",FALSE
"483",2021-11-30,"West","regional","West","cfr_in_21_days",1.80092137384156,"21d-lagged CFR (%)",FALSE
"484",2021-12-07,"West","regional","West","cfr_in_21_days",1.14556407180683,"21d-lagged CFR (%)",FALSE
"485",2021-12-14,"West","regional","West","cfr_in_21_days",1.13406050247426,"21d-lagged CFR (%)",FALSE
"486",2021-12-21,"West","regional","West","cfr_in_21_days",1.39028402484867,"21d-lagged CFR (%)",FALSE
"487",2021-12-28,"West","regional","West","cfr_in_21_days",0.751474212830892,"21d-lagged CFR (%)",FALSE
"488",2022-01-04,"West","regional","West","cfr_in_21_days",0.384677800191402,"21d-lagged CFR (%)",FALSE
"489",2022-01-11,"West","regional","West","cfr_in_21_days",0.281331201566309,"21d-lagged CFR (%)",FALSE
"490",2022-01-18,"West","regional","West","cfr_in_21_days",0.224991266429119,"21d-lagged CFR (%)",FALSE
"491",2022-01-25,"West","regional","West","cfr_in_21_days",0.223877279791175,"21d-lagged CFR (%)",FALSE
"492",2022-02-01,"West","regional","West","cfr_in_21_days",0.28646202337295,"21d-lagged CFR (%)",FALSE
"493",2022-02-08,"West","regional","West","cfr_in_21_days",0.518160957887103,"21d-lagged CFR (%)",FALSE
"494",2022-02-15,"West","regional","West","cfr_in_21_days",0.722883338925655,"21d-lagged CFR (%)",FALSE
"495",2022-02-22,"West","regional","West","cfr_in_21_days",1.1843959286716,"21d-lagged CFR (%)",FALSE
"496",2022-03-01,"West","regional","West","cfr_in_21_days",1.27196793943824,"21d-lagged CFR (%)",FALSE
"497",2022-03-08,"West","regional","West","cfr_in_21_days",1.58370579656864,"21d-lagged CFR (%)",FALSE
"498",2022-03-15,"West","regional","West","cfr_in_21_days",1.8834489610708,"21d-lagged CFR (%)",FALSE
"499",2022-03-22,"West","regional","West","cfr_in_21_days",1.961519897157,"21d-lagged CFR (%)",FALSE
"500",2022-03-29,"West","regional","West","cfr_in_21_days",1.72387985977853,"21d-lagged CFR (%)",FALSE
"501",2022-04-05,"West","regional","West","cfr_in_21_days",1.40445254516471,"21d-lagged CFR (%)",FALSE
"502",2022-04-12,"West","regional","West","cfr_in_21_days",1.50011692019889,"21d-lagged CFR (%)",FALSE
"503",2022-04-19,"West","regional","West","cfr_in_21_days",1.1080281035657,"21d-lagged CFR (%)",FALSE
"504",2022-04-26,"West","regional","West","cfr_in_21_days",0.80354857971509,"21d-lagged CFR (%)",FALSE
"505",2022-05-03,"West","regional","West","cfr_in_21_days",0.550880759746955,"21d-lagged CFR (%)",FALSE
"506",2022-05-10,"West","regional","West","cfr_in_21_days",0.491377861137608,"21d-lagged CFR (%)",FALSE
"507",2022-05-17,"West","regional","West","cfr_in_21_days",0.384125466751748,"21d-lagged CFR (%)",FALSE
"508",2022-05-24,"West","regional","West","cfr_in_21_days",0.279002474776318,"21d-lagged CFR (%)",FALSE
"509",2022-05-31,"West","regional","West","cfr_in_21_days",0.290779218966478,"21d-lagged CFR (%)",FALSE
"510",2022-06-07,"West","regional","West","cfr_in_21_days",0.226038103486803,"21d-lagged CFR (%)",FALSE
"511",2022-06-14,"West","regional","West","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"512",2022-06-21,"West","regional","West","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"513",2022-06-28,"West","regional","West","cfr_in_21_days",NA,"21d-lagged CFR (%)",FALSE
"514",2021-06-01,"National","national",NA,"cfr_in_21_days",1.88273803816572,"21d-lagged CFR (%)",TRUE
"515",2021-06-08,"National","national",NA,"cfr_in_21_days",1.96525276120695,"21d-lagged CFR (%)",TRUE
"516",2021-06-15,"National","national",NA,"cfr_in_21_days",1.82719727262589,"21d-lagged CFR (%)",TRUE
"517",2021-06-22,"National","national",NA,"cfr_in_21_days",2.2778876178473,"21d-lagged CFR (%)",TRUE
